variable,value
Cytoplasm_AreaShape_Zernike_7_5,-0.00044098168888693676
Cytoplasm_AreaShape_Zernike_7_7,0.00007583954681977738
Cytoplasm_AreaShape_Zernike_8_0,0.000805780537139424
Cytoplasm_AreaShape_Zernike_8_2,0.000441794416449084
Cytoplasm_AreaShape_Zernike_8_4,-0.00018349244862565865
Cytoplasm_AreaShape_Zernike_8_6,-0.0006342960052930688
Cytoplasm_AreaShape_Zernike_8_8,-0.0001837631441106031
Cytoplasm_AreaShape_Zernike_9_1,0.00031400233857506503
Cytoplasm_AreaShape_Zernike_9_3,2.9439776307675546e-6
Cytoplasm_AreaShape_Zernike_9_5,-0.00018888545027347139
Cytoplasm_AreaShape_Zernike_9_7,-0.00020814078689052442
Cytoplasm_AreaShape_Zernike_9_9,0.0000796883177690307
Cytoplasm_Correlation_Correlation_AGP_DNA,0.06513391915471119
Cytoplasm_Correlation_Correlation_AGP_ER,0.04783137977633345
Cytoplasm_Correlation_Correlation_AGP_Mito,0.08293065036646013
Cytoplasm_Correlation_Correlation_AGP_RNA,0.028655956116131545
Cytoplasm_Correlation_Correlation_DNA_ER,0.026192460243514692
Cytoplasm_Correlation_Correlation_DNA_Mito,0.056067537896517736
Cytoplasm_Correlation_Correlation_DNA_RNA,0.033648644908495964
Cytoplasm_Correlation_Correlation_ER_Mito,0.03330639089792394
Cytoplasm_Correlation_Correlation_ER_RNA,0.01699552630613654
Cytoplasm_Correlation_Correlation_Mito_RNA,0.03496725753320605
Cytoplasm_Correlation_K_AGP_DNA,-0.04363307185708881
Cytoplasm_Correlation_K_AGP_ER,0.0013297920498173688
Cytoplasm_Correlation_K_AGP_Mito,0.0834515896459111
Cytoplasm_Correlation_K_AGP_RNA,0.057675781531776306
Cytoplasm_Correlation_K_DNA_AGP,0.23907096119948512
Cytoplasm_Correlation_K_DNA_ER,0.3887638098280866
Cytoplasm_Correlation_K_DNA_Mito,0.5448593219950453
Cytoplasm_Correlation_K_DNA_RNA,0.6687912309365585
Cytoplasm_Correlation_K_ER_AGP,0.00463060408040572
Cytoplasm_Correlation_K_ER_DNA,-0.012109708342572866
Cytoplasm_Correlation_K_ER_Mito,0.027584577979287546
Cytoplasm_Correlation_K_ER_RNA,0.05471473050313361
Cytoplasm_Correlation_K_Mito_AGP,-0.10021036126550864
Cytoplasm_Correlation_K_Mito_DNA,-0.0458006631826787
Cytoplasm_Correlation_K_Mito_ER,-0.0255337567175473
Cytoplasm_Correlation_K_Mito_RNA,-0.041586059333057285
Cytoplasm_Correlation_K_RNA_AGP,-0.029339169697055127
Cytoplasm_Correlation_K_RNA_DNA,-0.0518733662956933
Cytoplasm_Correlation_K_RNA_ER,-0.0331125904061951
Cytoplasm_Correlation_K_RNA_Mito,0.005155401999698578
Cytoplasm_Correlation_Manders_AGP_DNA,0.04611460916810087
Cytoplasm_Correlation_Manders_AGP_ER,-0.08337367197973163
Cytoplasm_Correlation_Manders_AGP_Mito,-0.12677404098079217
Cytoplasm_Correlation_Manders_AGP_RNA,-0.08890385218520284
Cytoplasm_Correlation_Manders_DNA_AGP,-0.0031006719435075015
Cytoplasm_Correlation_Manders_DNA_ER,-0.016260387487774527
Cytoplasm_Correlation_Manders_DNA_Mito,-0.04514667066537391
Cytoplasm_Correlation_Manders_DNA_RNA,-0.011162883767481466
Cytoplasm_Correlation_Manders_ER_AGP,0.0011626391063526726
Cytoplasm_Correlation_Manders_ER_DNA,0.0812210612136965
Cytoplasm_Correlation_Manders_ER_Mito,-0.04694616710813862
Cytoplasm_Correlation_Manders_ER_RNA,-0.0018248228399848168
Cytoplasm_Correlation_Manders_Mito_AGP,0.0031175939236284247
Cytoplasm_Correlation_Manders_Mito_DNA,0.0930592038376434
Cytoplasm_Correlation_Manders_Mito_ER,-0.009033742498510543
Cytoplasm_Correlation_Manders_Mito_RNA,-0.0233561520919918
Cytoplasm_Correlation_Manders_RNA_AGP,0.001400346853448166
Cytoplasm_Correlation_Manders_RNA_DNA,0.06908291329839389
Cytoplasm_Correlation_Manders_RNA_ER,-0.019662636823869324
Cytoplasm_Correlation_Manders_RNA_Mito,-0.06457276051057874
Cytoplasm_Correlation_Overlap_AGP_DNA,0.007581412258637753
Cytoplasm_Correlation_Overlap_AGP_ER,0.004332864425426022
Cytoplasm_Correlation_Overlap_AGP_Mito,0.0014150914209323778
Cytoplasm_Correlation_Overlap_AGP_RNA,-0.002240913003700471
Cytoplasm_Correlation_Overlap_DNA_ER,-0.000057749405112918206
Cytoplasm_Correlation_Overlap_DNA_Mito,0.010395956633332648
Cytoplasm_Correlation_Overlap_DNA_RNA,0.008561079999350484
Cytoplasm_Correlation_Overlap_ER_Mito,0.0003621220153556759
Cytoplasm_Correlation_Overlap_ER_RNA,-0.0013206953437321475
Cytoplasm_Correlation_Overlap_Mito_RNA,-0.0034348261485558397
Cytoplasm_Correlation_RWC_AGP_DNA,0.051741100794694045
Cytoplasm_Correlation_RWC_AGP_ER,-0.0626652214128213
Cytoplasm_Correlation_RWC_AGP_Mito,-0.09647384207411225
Cytoplasm_Correlation_RWC_AGP_RNA,-0.06862972372513995
Cytoplasm_Correlation_RWC_DNA_AGP,0.015077973005880957
Cytoplasm_Correlation_RWC_DNA_ER,-0.009586340761531614
Cytoplasm_Correlation_RWC_DNA_Mito,-0.019196567635901836
Cytoplasm_Correlation_RWC_DNA_RNA,0.004252559351603853
Cytoplasm_Correlation_RWC_ER_AGP,0.01180875779321884
Cytoplasm_Correlation_RWC_ER_DNA,0.07794857113494683
Cytoplasm_Correlation_RWC_ER_Mito,-0.030304256671403847
Cytoplasm_Correlation_RWC_ER_RNA,0.010091928479880906
Cytoplasm_Correlation_RWC_Mito_AGP,0.02824641469049652
Cytoplasm_Correlation_RWC_Mito_DNA,0.09099788891267169
Cytoplasm_Correlation_RWC_Mito_ER,0.0006728117636032455
Cytoplasm_Correlation_RWC_Mito_RNA,-0.0013120990714940405
Cytoplasm_Correlation_RWC_RNA_AGP,0.006878467583065896
Cytoplasm_Correlation_RWC_RNA_DNA,0.063011215992341
Cytoplasm_Correlation_RWC_RNA_ER,-0.009598449966465385
Cytoplasm_Correlation_RWC_RNA_Mito,-0.043666875484705894
Cytoplasm_Granularity_10_AGP,0.3621773326485357
Cytoplasm_Granularity_10_DNA,-0.20373435749552365
Cytoplasm_Granularity_10_ER,0.8737197270652999
Cytoplasm_Granularity_10_Mito,0.424656350801321
Cytoplasm_Granularity_10_RNA,0.8512033420941886
Cytoplasm_Granularity_11_AGP,0.29579689062696823
Cytoplasm_Granularity_11_DNA,-0.0680622444862167
Cytoplasm_Granularity_11_ER,0.6441981840495153
Cytoplasm_Granularity_11_Mito,0.3372498149601655
Cytoplasm_Granularity_11_RNA,0.8551610431381121
Cytoplasm_Granularity_12_AGP,0.3764440058999277
Cytoplasm_Granularity_12_DNA,-0.008023035035315346
Cytoplasm_Granularity_12_ER,0.4083890593566485
Cytoplasm_Granularity_12_Mito,0.2546074277567005
Cytoplasm_Granularity_12_RNA,0.6815690660588413
Cytoplasm_Granularity_13_AGP,0.2941404971215545
Cytoplasm_Granularity_13_DNA,0.056252457697090294
Cytoplasm_Granularity_13_ER,0.4041238385937302
Cytoplasm_Granularity_13_Mito,0.13625058821626296
Cytoplasm_Granularity_13_RNA,0.564982579033083
Cytoplasm_Granularity_14_AGP,0.18810514909706852
Cytoplasm_Granularity_14_DNA,0.05181143909090302
Cytoplasm_Granularity_14_ER,0.15231812006586126
Cytoplasm_Granularity_14_Mito,0.15968235797930422
Cytoplasm_Granularity_14_RNA,0.4515304897087789
Cytoplasm_Granularity_15_AGP,0.11607624300924287
Cytoplasm_Granularity_15_DNA,0.06029073286687407
Cytoplasm_Granularity_15_ER,-0.017196693300692928
Cytoplasm_Granularity_15_Mito,0.08265224492550227
Cytoplasm_Granularity_15_RNA,0.1258270286649022
Cytoplasm_Granularity_16_AGP,0.25768207160923495
Cytoplasm_Granularity_16_DNA,0.03531235954910723
Cytoplasm_Granularity_16_ER,-0.05276527071166829
Cytoplasm_Granularity_16_Mito,0.10519896695778408
Cytoplasm_Granularity_16_RNA,0.06663556691439654
Cytoplasm_Granularity_1_AGP,-0.16032819747438776
Cytoplasm_Granularity_1_DNA,1.3638998136579663
Cytoplasm_Granularity_1_ER,1.0734894716566492
Cytoplasm_Granularity_1_Mito,-2.1366268821761536
Cytoplasm_Granularity_1_RNA,0.8290323946636082
Cytoplasm_Granularity_2_AGP,-0.09300142208414258
Cytoplasm_Granularity_2_DNA,0.017515931736617057
Cytoplasm_Granularity_2_ER,-0.08922429337417052
Cytoplasm_Granularity_2_Mito,-0.3234770074409268
Cytoplasm_Granularity_2_RNA,-0.011360637267031801
Cytoplasm_Granularity_3_AGP,-0.06661711271720268
Cytoplasm_Granularity_3_DNA,0.0032255606921311976
Cytoplasm_Granularity_3_ER,-0.0009738794322228239
Cytoplasm_Granularity_3_Mito,-0.15828057385212618
Cytoplasm_Granularity_3_RNA,0.03134343568734323
Cytoplasm_Granularity_4_AGP,-0.013221675007593914
Cytoplasm_Granularity_4_DNA,0.015050296022387437
Cytoplasm_Granularity_4_ER,0.06365231149741188
Cytoplasm_Granularity_4_Mito,0.06512769524514161
Cytoplasm_Granularity_4_RNA,0.05453937461903888
Cytoplasm_Granularity_5_AGP,0.007665901018127891
Cytoplasm_Granularity_5_DNA,-0.003560897289006805
Cytoplasm_Granularity_5_ER,0.10459836416406235
Cytoplasm_Granularity_5_Mito,0.2044082031068698
Cytoplasm_Granularity_5_RNA,0.10234392110718821
Cytoplasm_Granularity_6_AGP,0.027048843275872973
Cytoplasm_Granularity_6_DNA,0.15423075808702702
Cytoplasm_Granularity_6_ER,0.11055618357746361
Cytoplasm_Granularity_6_Mito,0.25789512053979474
Cytoplasm_Granularity_6_RNA,0.20742861466871815
Cytoplasm_Granularity_7_AGP,0.02750084773422557
Cytoplasm_Granularity_7_DNA,0.5310795606754721
Cytoplasm_Granularity_7_ER,0.27645377239022684
Cytoplasm_Granularity_7_Mito,0.32613349533567976
Cytoplasm_Granularity_7_RNA,0.37651513436637396
Cytoplasm_Granularity_8_AGP,0.1060362323508247
Cytoplasm_Granularity_8_DNA,0.2273030963654442
Cytoplasm_Granularity_8_ER,0.4815619433022671
Cytoplasm_Granularity_8_Mito,0.5158686462872771
Cytoplasm_Granularity_8_RNA,0.6357574216702501
Cytoplasm_Granularity_9_AGP,0.29536540797916255
Cytoplasm_Granularity_9_DNA,-0.28931632129251905
Cytoplasm_Granularity_9_ER,0.6049647508883249
Cytoplasm_Granularity_9_Mito,0.4923475167977173
Cytoplasm_Granularity_9_RNA,0.8238675236184209
Cytoplasm_Intensity_IntegratedIntensityEdge_AGP,-0.7666117426343475
Cytoplasm_Intensity_IntegratedIntensityEdge_DNA,-0.6187770409157014
Cytoplasm_Intensity_IntegratedIntensityEdge_ER,-1.381848570002734
Cytoplasm_Intensity_IntegratedIntensityEdge_Mito,0.5267272432521739
Cytoplasm_Intensity_IntegratedIntensityEdge_RNA,-0.6525718649339023
Cytoplasm_Intensity_IntegratedIntensity_AGP,-13.605230616065032
Cytoplasm_Intensity_IntegratedIntensity_DNA,-4.799600506759595
Cytoplasm_Intensity_IntegratedIntensity_ER,-26.65422084451093
Cytoplasm_Intensity_IntegratedIntensity_Mito,3.135042827922619
Cytoplasm_Intensity_IntegratedIntensity_RNA,-15.984364000186112
Cytoplasm_Intensity_LowerQuartileIntensity_AGP,0.0001739056705600719
Cytoplasm_Intensity_LowerQuartileIntensity_DNA,-0.0005109913913806112
Cytoplasm_Intensity_LowerQuartileIntensity_ER,-0.001447179504224655
Cytoplasm_Intensity_LowerQuartileIntensity_Mito,0.0014677533200964867
Cytoplasm_Intensity_LowerQuartileIntensity_RNA,-0.0012293040090376672
Cytoplasm_Intensity_MADIntensity_AGP,0.00002563943617447023
Cytoplasm_Intensity_MADIntensity_DNA,-0.00004522150507881915
Cytoplasm_Intensity_MADIntensity_ER,-0.0017872135605927952
Cytoplasm_Intensity_MADIntensity_Mito,0.00011733893509811101
Cytoplasm_Intensity_MADIntensity_RNA,-0.0010369978210083516
Cytoplasm_Intensity_MassDisplacement_AGP,-0.27592705054876354
Cytoplasm_Intensity_MassDisplacement_DNA,-0.19796968546400587
Cytoplasm_Intensity_MassDisplacement_ER,-0.07465026574570555
Cytoplasm_Intensity_MassDisplacement_Mito,0.21865783056061994
Cytoplasm_Intensity_MassDisplacement_RNA,-0.12353650214693196
Cytoplasm_Intensity_MaxIntensityEdge_AGP,0.01052913326012946
Cytoplasm_Intensity_MaxIntensityEdge_DNA,-0.001989515889089256
Cytoplasm_Intensity_MaxIntensityEdge_ER,0.015665241157233008
Cytoplasm_Intensity_MaxIntensityEdge_Mito,0.024281141574216132
Cytoplasm_Intensity_MaxIntensityEdge_RNA,0.00971032444997739
Cytoplasm_Intensity_MaxIntensity_AGP,0.007584473223878513
Cytoplasm_Intensity_MaxIntensity_DNA,-0.0019817889846841224
Cytoplasm_Intensity_MaxIntensity_ER,0.013913820228194606
Cytoplasm_Intensity_MaxIntensity_Mito,0.022467622842449835
Cytoplasm_Intensity_MaxIntensity_RNA,0.007865164538595027
Cytoplasm_Intensity_MeanIntensityEdge_AGP,0.0023145496332955488
Cytoplasm_Intensity_MeanIntensityEdge_DNA,0.0000668271630240606
Cytoplasm_Intensity_MeanIntensityEdge_ER,0.0006395645589933456
Cytoplasm_Intensity_MeanIntensityEdge_Mito,0.003784114416061897
Cytoplasm_Intensity_MeanIntensityEdge_RNA,0.002216649088710337
Cytoplasm_Intensity_MeanIntensity_AGP,0.0012701998019556066
Cytoplasm_Intensity_MeanIntensity_DNA,-0.0007282669287627394
Cytoplasm_Intensity_MeanIntensity_ER,-0.0014645907894204977
Cytoplasm_Intensity_MeanIntensity_Mito,0.0029650681463885193
Cytoplasm_Intensity_MeanIntensity_RNA,-0.0008345571187544096
Cytoplasm_Intensity_MedianIntensity_AGP,0.00015858902929812338
Cytoplasm_Intensity_MedianIntensity_DNA,-0.000646997007137674
Cytoplasm_Intensity_MedianIntensity_ER,-0.003226614749310779
Cytoplasm_Intensity_MedianIntensity_Mito,0.0016440346669668697
Cytoplasm_Intensity_MedianIntensity_RNA,-0.0020827964538553496
Cytoplasm_Intensity_MinIntensityEdge_AGP,0.00011944299938378014
Cytoplasm_Intensity_MinIntensityEdge_DNA,-0.0003326134238079297
Cytoplasm_Intensity_MinIntensityEdge_ER,-0.0012415640050637898
Cytoplasm_Intensity_MinIntensityEdge_Mito,0.0011586143109303239
Cytoplasm_Intensity_MinIntensityEdge_RNA,-0.00043068703401439386
Cytoplasm_Intensity_MinIntensity_AGP,0.00016016008271078626
Cytoplasm_Intensity_MinIntensity_DNA,-0.0003440654617230868
Cytoplasm_Intensity_MinIntensity_ER,-0.0012272559460245799
Cytoplasm_Intensity_MinIntensity_Mito,0.0011604648436654686
Cytoplasm_Intensity_MinIntensity_RNA,-0.000531477314626829
Cytoplasm_Intensity_StdIntensityEdge_AGP,0.002355461528566267
Cytoplasm_Intensity_StdIntensityEdge_DNA,-0.00034775131178627766
Cytoplasm_Intensity_StdIntensityEdge_ER,0.003662570730286337
Cytoplasm_Intensity_StdIntensityEdge_Mito,0.005120232181651494
Cytoplasm_Intensity_StdIntensityEdge_RNA,0.003596767364203492
Cytoplasm_Intensity_StdIntensity_AGP,0.0011284258063885395
Cytoplasm_Intensity_StdIntensity_DNA,-0.00030194202957900746
Cytoplasm_Intensity_StdIntensity_ER,0.002139626416374333
Cytoplasm_Intensity_StdIntensity_Mito,0.0037627009786817146
Cytoplasm_Intensity_StdIntensity_RNA,0.0020296064916012647
Cytoplasm_Intensity_UpperQuartileIntensity_AGP,0.0009447068256868544
Cytoplasm_Intensity_UpperQuartileIntensity_DNA,-0.0007156594800842915
Cytoplasm_Intensity_UpperQuartileIntensity_ER,-0.0034454003346373555
Cytoplasm_Intensity_UpperQuartileIntensity_Mito,0.0018164595803681959
Cytoplasm_Intensity_UpperQuartileIntensity_RNA,-0.0022273721391312877
Cytoplasm_Number_Object_Number,-0.6350213109314133
Cytoplasm_RadialDistribution_FracAtD_AGP_1of4,0.00029585683472527067
Cytoplasm_RadialDistribution_FracAtD_AGP_2of4,0.0014983329804199937
Cytoplasm_RadialDistribution_FracAtD_AGP_3of4,0.006769297958963709
Cytoplasm_RadialDistribution_FracAtD_AGP_4of4,-0.008738726691518409
Cytoplasm_RadialDistribution_FracAtD_DNA_1of4,0.0003031255679141364
Cytoplasm_RadialDistribution_FracAtD_DNA_2of4,0.0016273798939790947
Cytoplasm_RadialDistribution_FracAtD_DNA_3of4,0.007412401629733613
Cytoplasm_RadialDistribution_FracAtD_DNA_4of4,-0.009347513076985642
Cytoplasm_RadialDistribution_FracAtD_ER_1of4,0.00009018210403317813
Cytoplasm_RadialDistribution_FracAtD_ER_2of4,0.0006776350654647571
Cytoplasm_RadialDistribution_FracAtD_ER_3of4,0.005491824808924769
Cytoplasm_RadialDistribution_FracAtD_ER_4of4,-0.0058056177955532785
Cytoplasm_RadialDistribution_FracAtD_Mito_1of4,-0.00035605206569591874
Cytoplasm_RadialDistribution_FracAtD_Mito_2of4,-0.00010260115904976095
Cytoplasm_RadialDistribution_FracAtD_Mito_3of4,0.0038198800693511124
Cytoplasm_RadialDistribution_FracAtD_Mito_4of4,-0.003380599130039947
Cytoplasm_RadialDistribution_FracAtD_RNA_1of4,0.000412499534092029
Cytoplasm_RadialDistribution_FracAtD_RNA_2of4,0.0019633220773082327
Cytoplasm_RadialDistribution_FracAtD_RNA_3of4,0.006654764679618122
Cytoplasm_RadialDistribution_FracAtD_RNA_4of4,-0.008944324428238115
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_10of16,0.001010360764099231
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_10of20,-3.3191860086745367e-7
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_11of16,0.017291244433720265
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_11of20,-4.107037610324741e-7
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_12of16,0.019148445047663276
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_12of20,0.00015594398035112723
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_13of16,-0.0024313806173598598
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_13of20,0.004740840647455922
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_14of16,-0.013477139123632988
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_14of20,0.01862016367722964
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_15of16,-0.005129333631243874
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_15of20,0.014075814221331613
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_16of16,-0.01158257019857007
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_16of20,-0.0008351334196381845
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_17of20,-0.010972222003400652
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_18of20,-0.011265593382448744
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_19of20,0.0037818099080025053
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_1of16,-1.2752611314838168e-7
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_1of20,-1.2752611516185063e-7
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_20of20,-0.011441275986973715
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_2of16,0.0
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_2of20,0.0
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_3of16,-1.8994544956484545e-12
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_3of20,0.0
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_4of16,-6.349563603402189e-10
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_4of20,1.0736991093969705e-10
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_5of16,2.0018344824933035e-8
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_5of20,-5.885879378656993e-10
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_6of16,6.777742891606627e-9
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_6of20,1.3000200984094511e-8
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_7of16,5.241366413601227e-8
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_7of20,4.1370415099564795e-9
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_8of16,-3.431114083009731e-7
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_8of20,8.56148585848497e-9
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_9of16,-1.7235538969388983e-6
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_9of20,3.323509957097867e-8
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_Overflow,0.0
Cytoplasm_RadialDistribution_MeanFrac_AGP_1of4,-0.016833999370518497
Cytoplasm_RadialDistribution_MeanFrac_AGP_2of4,-0.015219435602475444
Cytoplasm_RadialDistribution_MeanFrac_AGP_3of4,-0.005397252262266053
Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4,0.0014808245100592092
Cytoplasm_RadialDistribution_MeanFrac_DNA_1of4,-0.009835373795593284
Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4,-0.005496243550059515
Cytoplasm_RadialDistribution_MeanFrac_DNA_3of4,0.0023150428179614917
Cytoplasm_RadialDistribution_MeanFrac_DNA_4of4,0.004708125813373672
Cytoplasm_RadialDistribution_MeanFrac_ER_1of4,-0.015814396334918105
Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,-0.007390293979286016
Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,-0.0032630781579524883
Cytoplasm_RadialDistribution_MeanFrac_ER_4of4,-0.002653179680244359
Cytoplasm_RadialDistribution_MeanFrac_Mito_1of4,-0.024299209968893086
Cytoplasm_RadialDistribution_MeanFrac_Mito_2of4,-0.015764418414519435
Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4,0.007360644909382679
Cytoplasm_RadialDistribution_MeanFrac_Mito_4of4,-0.00018161063658958683
Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4,-0.007139751285326862
Cytoplasm_RadialDistribution_MeanFrac_RNA_2of4,-0.0038263381436397194
Cytoplasm_RadialDistribution_MeanFrac_RNA_3of4,-0.00818675290704314
Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4,-0.002019095057263116
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_10of16,0.07902385373419045
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_10of20,-0.00011175088880755992
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_11of16,0.10350161119374701
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_11of20,0.0000868106102306053
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_12of16,-0.014147955823857663
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_12of20,0.022774453341023168
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_13of16,-0.0586822563910567
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_13of20,0.18211577976256657
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_14of16,-0.029089971458629835
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_14of20,0.0386303457022687
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_15of16,0.0338502242866419
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_15of20,-0.02225063372028952
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_16of16,0.01417707176271344
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_16of20,-0.0598487159201854
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_17of20,-0.02728432059976038
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_18of20,-0.019782223749178124
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_19of20,0.06975817407640802
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_1of16,-0.000021999168383374142
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_1of20,-0.000021999169070779787
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_20of20,-0.028267943959606946
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_2of16,0.0
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_2of20,0.0
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_3of16,3.910468735090281e-10
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_3of20,0.0
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_4of16,-2.5549418585753894e-6
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_4of20,1.3174989509683894e-7
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_5of16,0.000012585603891228286
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_5of20,-3.129766114066346e-6
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_6of16,-0.000044947613595566
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_6of20,0.000011767505821188609
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_7of16,0.00005078892801795663
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_7of20,-0.00004719346175576327
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_8of16,-0.00010951397232600058
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_8of20,0.000010719510653467256
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_9of16,-0.00014269988526762248
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_9of20,0.00003358018820862765
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_Overflow,0.0
Cytoplasm_RadialDistribution_RadialCV_AGP_1of4,0.00021383914805435215
Cytoplasm_RadialDistribution_RadialCV_AGP_2of4,0.009958312614480113
Cytoplasm_RadialDistribution_RadialCV_AGP_3of4,0.02091533097725352
Cytoplasm_RadialDistribution_RadialCV_AGP_4of4,0.011756527891027303
Cytoplasm_RadialDistribution_RadialCV_DNA_1of4,0.000487161826373427
Cytoplasm_RadialDistribution_RadialCV_DNA_2of4,0.0034802660569412686
Cytoplasm_RadialDistribution_RadialCV_DNA_3of4,0.008835894688703879
Cytoplasm_RadialDistribution_RadialCV_DNA_4of4,-0.0005985991364623466
Cytoplasm_RadialDistribution_RadialCV_ER_1of4,0.010208762236856201
Cytoplasm_RadialDistribution_RadialCV_ER_2of4,0.02986378607516548
Cytoplasm_RadialDistribution_RadialCV_ER_3of4,0.060045772748799325
Cytoplasm_RadialDistribution_RadialCV_ER_4of4,0.033551666069542685
Cytoplasm_RadialDistribution_RadialCV_Mito_1of4,-0.0011416973796075924
Cytoplasm_RadialDistribution_RadialCV_Mito_2of4,0.019248056623892236
Cytoplasm_RadialDistribution_RadialCV_Mito_3of4,0.05615514038325961
Cytoplasm_RadialDistribution_RadialCV_Mito_4of4,0.028012372705169576
Cytoplasm_RadialDistribution_RadialCV_RNA_1of4,0.02058967453966274
Cytoplasm_RadialDistribution_RadialCV_RNA_2of4,0.05176237947723409
Cytoplasm_RadialDistribution_RadialCV_RNA_3of4,0.08131654991013466
Cytoplasm_RadialDistribution_RadialCV_RNA_4of4,0.03832157211530775
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_10of16,0.03568811309490269
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_10of20,-3.752723683990704e-7
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_11of16,0.11339079426116876
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_11of20,-0.00003637067257225454
